roll_number,name,branch,year
RO201059,Student_1059,CSE,E4
RO201060,Student_1060,CSE,E4
RO201061,Student_1061,CSE,E4
RO201062,Student_1062,CSE,E4
RO201063,Student_1063,CSE,E4
RO201064,Student_1064,CSE,E4
RO201065,Student_1065,CSE,E4
RO201066,Student_1066,CSE,E4
RO201067,Student_1067,CSE,E4
RO201068,Student_1068,CSE,E4
RO201069,Student_1069,CSE,E4
RO201070,Student_1070,CSE,E4
RO201071,Student_1071,CSE,E4
RO201072,Student_1072,CSE,E4
RO201073,Student_1073,CSE,E4
RO201074,Student_1074,CSE,E4
RO201075,Student_1075,CSE,E4
RO201076,Student_1076,CSE,E4
RO201077,Student_1077,CSE,E4
RO201078,Student_1078,CSE,E4
RO201079,Student_1079,CSE,E4
RO201080,Student_1080,CSE,E4
RO201081,Student_1081,CSE,E4
RO201082,Student_1082,CSE,E4
RO201083,Student_1083,CSE,E4
RO201084,Student_1084,CSE,E4
RO201085,Student_1085,CSE,E4
RO201086,Student_1086,CSE,E4
RO201087,Student_1087,CSE,E4
RO201088,Student_1088,CSE,E4
RO201089,Student_1089,CSE,E4
RO201090,Student_1090,CSE,E4
RO201091,Student_1091,CSE,E4
RO201092,Student_1092,CSE,E4
RO201093,Student_1093,CSE,E4
RO201094,Student_1094,CSE,E4
RO201095,Student_1095,CSE,E4
RO201096,Student_1096,CSE,E4
RO201097,Student_1097,CSE,E4
RO201098,Student_1098,CSE,E4
RO201099,Student_1099,CSE,E4
RO201100,Student_1100,CSE,E4
RO201101,Student_1101,CSE,E4
RO201102,Student_1102,CSE,E4
RO201103,Student_1103,CSE,E4
RO201104,Student_1104,CSE,E4
RO201105,Student_1105,CSE,E4
RO201106,Student_1106,CSE,E4
RO201107,Student_1107,CSE,E4
RO201108,Student_1108,CSE,E4
RO201109,Student_1109,CSE,E4
RO201110,Student_1110,CSE,E4
RO201111,Student_1111,CSE,E4
RO201112,Student_1112,CSE,E4
RO201113,Student_1113,CSE,E4
RO201114,Student_1114,CSE,E4
RO201115,Student_1115,CSE,E4
RO201116,Student_1116,CSE,E4
RO201117,Student_1117,CSE,E4
RO201118,Student_1118,CSE,E4
RO201119,Student_1119,CSE,E4
RO201120,Student_1120,CSE,E4
RO201121,Student_1121,CSE,E4
RO201122,Student_1122,CSE,E4
RO201123,Student_1123,CSE,E4
RO201124,Student_1124,CSE,E4
RO201125,Student_1125,CSE,E4
RO201126,Student_1126,CSE,E4
RO201127,Student_1127,CSE,E4
RO201128,Student_1128,CSE,E4
RO201129,Student_1129,CSE,E4
RO201130,Student_1130,CSE,E4
RO201131,Student_1131,CSE,E4
RO201132,Student_1132,CSE,E4
RO201133,Student_1133,CSE,E4
RO201134,Student_1134,CSE,E4
RO201135,Student_1135,CSE,E4
RO201136,Student_1136,CSE,E4
RO201137,Student_1137,CSE,E4
RO201138,Student_1138,CSE,E4
RO201139,Student_1139,CSE,E4
RO201140,Student_1140,CSE,E4
RO201141,Student_1141,CSE,E4
RO201142,Student_1142,CSE,E4
RO201143,Student_1143,CSE,E4
RO201144,Student_1144,CSE,E4
RO201145,Student_1145,CSE,E4
RO201146,Student_1146,CSE,E4
RO201147,Student_1147,CSE,E4
RO201148,Student_1148,CSE,E4
RO201149,Student_1149,CSE,E4
RO201150,Student_1150,CSE,E4
RO201151,Student_1151,CSE,E4
RO201152,Student_1152,CSE,E4
RO201153,Student_1153,CSE,E4
RO201154,Student_1154,CSE,E4
RO201155,Student_1155,CSE,E4
RO201156,Student_1156,CSE,E4
RO201157,Student_1157,CSE,E4
RO201158,Student_1158,CSE,E4
RO201159,Student_1159,CSE,E4
RO201160,Student_1160,CSE,E4
RO201161,Student_1161,CSE,E4
RO201162,Student_1162,CSE,E4
RO201163,Student_1163,CSE,E4
RO201164,Student_1164,CSE,E4
RO201165,Student_1165,CSE,E4
RO201166,Student_1166,CSE,E4
RO201167,Student_1167,CSE,E4
RO201168,Student_1168,CSE,E4
RO201169,Student_1169,CSE,E4
RO201170,Student_1170,CSE,E4
RO201171,Student_1171,CSE,E4
RO201172,Student_1172,CSE,E4
RO201173,Student_1173,CSE,E4
RO201174,Student_1174,CSE,E4
RO201175,Student_1175,CSE,E4
RO201176,Student_1176,CSE,E4
RO201177,Student_1177,CSE,E4
RO201178,Student_1178,CSE,E4
RO201179,Student_1179,CSE,E4
RO201180,Student_1180,CSE,E4
RO201181,Student_1181,CSE,E4
RO201182,Student_1182,CSE,E4
RO201183,Student_1183,CSE,E4
RO201184,Student_1184,CSE,E4
RO201185,Student_1185,CSE,E4
RO201186,Student_1186,CSE,E4
RO201187,Student_1187,CSE,E4
RO201188,Student_1188,CSE,E4
RO201189,Student_1189,CSE,E4
RO201190,Student_1190,CSE,E4
RO201191,Student_1191,CSE,E4
RO201192,Student_1192,CSE,E4
RO201193,Student_1193,CSE,E4
RO201194,Student_1194,CSE,E4
RO201195,Student_1195,CSE,E4
RO201196,Student_1196,CSE,E4
RO201197,Student_1197,CSE,E4
RO201198,Student_1198,CSE,E4
RO201199,Student_1199,CSE,E4
RO201200,Student_1200,CSE,E4
RO201201,Student_1201,CSE,E4
RO201202,Student_1202,CSE,E4
RO201203,Student_1203,CSE,E4
RO201204,Student_1204,CSE,E4
RO201205,Student_1205,CSE,E4
RO201206,Student_1206,CSE,E4
RO201207,Student_1207,CSE,E4
RO201208,Student_1208,CSE,E4
RO201209,Student_1209,CSE,E4
RO201210,Student_1210,CSE,E4
RO201211,Student_1211,CSE,E4
RO201212,Student_1212,CSE,E4
RO201213,Student_1213,CSE,E4
RO201214,Student_1214,CSE,E4
RO201215,Student_1215,CSE,E4
RO201216,Student_1216,CSE,E4
RO201217,Student_1217,CSE,E4
RO201218,Student_1218,CSE,E4
RO201219,Student_1219,CSE,E4
RO201220,Student_1220,CSE,E4
RO201221,Student_1221,CSE,E4
RO201222,Student_1222,CSE,E4
RO201223,Student_1223,CSE,E4
RO201224,Student_1224,CSE,E4
RO201225,Student_1225,CSE,E4
RO201226,Student_1226,CSE,E4
RO201227,Student_1227,CSE,E4
RO201228,Student_1228,CSE,E4
RO201229,Student_1229,CSE,E4
RO201230,Student_1230,CSE,E4
RO201231,Student_1231,CSE,E4
RO201232,Student_1232,CSE,E4
RO201233,Student_1233,CSE,E4
RO201234,Student_1234,CSE,E4
RO201235,Student_1235,CSE,E4
RO201236,Student_1236,CSE,E4
RO201237,Student_1237,CSE,E4
RO201238,Student_1238,CSE,E4
RO201239,Student_1239,CSE,E4
RO201240,Student_1240,CSE,E4
RO201241,Student_1241,CSE,E4
RO201242,Student_1242,CSE,E4
RO201243,Student_1243,CSE,E4
RO201244,Student_1244,CSE,E4
RO201245,Student_1245,CSE,E4
RO201246,Student_1246,CSE,E4
RO201247,Student_1247,CSE,E4
RO201248,Student_1248,CSE,E4
RO201249,Student_1249,CSE,E4
RO201250,Student_1250,CSE,E4
RO201251,Student_1251,CSE,E4
RO201252,Student_1252,CSE,E4
RO201253,Student_1253,CSE,E4
RO201254,Student_1254,CSE,E4
RO201255,Student_1255,CSE,E4
RO201256,Student_1256,CSE,E4
RO201257,Student_1257,CSE,E4
RO201258,Student_1258,CSE,E4
RO201259,Student_1259,CSE,E4
RO201260,Student_1260,CSE,E4
RO201261,Student_1261,CSE,E4
RO201262,Student_1262,CSE,E4
RO201263,Student_1263,CSE,E4
RO201264,Student_1264,CSE,E4
RO201265,Student_1265,CSE,E4
RO201266,Student_1266,CSE,E4
RO201267,Student_1267,CSE,E4
RO201268,Student_1268,CSE,E4
RO201269,Student_1269,CSE,E4
RO201270,Student_1270,CSE,E4
RO201271,Student_1271,CSE,E4
RO201272,Student_1272,CSE,E4
RO201273,Student_1273,CSE,E4
RO201274,Student_1274,CSE,E4
RO201275,Student_1275,CSE,E4
RO201276,Student_1276,CSE,E4
RO201277,Student_1277,CSE,E4
RO201278,Student_1278,CSE,E4
RO201279,Student_1279,CSE,E4
RO201280,Student_1280,CSE,E4
RO201281,Student_1281,CSE,E4
RO201282,Student_1282,CSE,E4
RO201283,Student_1283,CSE,E4
RO201284,Student_1284,CSE,E4
RO201285,Student_1285,CSE,E4
RO201286,Student_1286,CSE,E4
RO201287,Student_1287,CSE,E4
RO201288,Student_1288,CSE,E4
RO201289,Student_1289,CSE,E4
RO201290,Student_1290,CSE,E4
RO201291,Student_1291,CSE,E4
RO201292,Student_1292,CSE,E4
RO201293,Student_1293,CSE,E4
RO201294,Student_1294,CSE,E4
RO201295,Student_1295,CSE,E4
RO201296,Student_1296,CSE,E4
RO201297,Student_1297,CSE,E4
RO201298,Student_1298,CSE,E4
RO201299,Student_1299,CSE,E4
RO201300,Student_1300,CSE,E4
RO201301,Student_1301,CSE,E4
RO201302,Student_1302,CSE,E4
RO201303,Student_1303,CSE,E4
RO201304,Student_1304,CSE,E4
RO201305,Student_1305,CSE,E4
RO201306,Student_1306,CSE,E4
RO201307,Student_1307,CSE,E4
RO201308,Student_1308,CSE,E4
RO201309,Student_1309,CSE,E4
RO201310,Student_1310,CSE,E4
RO201311,Student_1311,CSE,E4
RO201312,Student_1312,CSE,E4
RO201313,Student_1313,CSE,E4
RO201314,Student_1314,CSE,E4
RO201315,Student_1315,CSE,E4
RO201316,Student_1316,CSE,E4
RO201317,Student_1317,CSE,E4
RO201318,Student_1318,CSE,E4
RO201319,Student_1319,CSE,E4
RO201320,Student_1320,CSE,E4
RO201321,Student_1321,CSE,E4
RO201322,Student_1322,CSE,E4
RO201323,Student_1323,CSE,E4
RO201324,Student_1324,CSE,E4
RO201325,Student_1325,CSE,E4
RO201326,Student_1326,CSE,E4
RO201327,Student_1327,CSE,E4
RO201328,Student_1328,CSE,E4
RO201329,Student_1329,CSE,E4
RO201330,Student_1330,CSE,E4
RO201331,Student_1331,CSE,E4
RO201332,Student_1332,CSE,E4
RO201333,Student_1333,CSE,E4
RO201334,Student_1334,CSE,E4
RO201335,Student_1335,CSE,E4
RO201336,Student_1336,CSE,E4
RO201337,Student_1337,CSE,E4
RO201338,Student_1338,CSE,E4
RO201339,Student_1339,CSE,E4
RO201340,Student_1340,CSE,E4
RO201341,Student_1341,CSE,E4
RO201342,Student_1342,CSE,E4
RO201343,Student_1343,CSE,E4
RO201344,Student_1344,CSE,E4
RO201345,Student_1345,CSE,E4
RO201346,Student_1346,CSE,E4
RO201347,Student_1347,CSE,E4
RO201348,Student_1348,CSE,E4
RO201349,Student_1349,CSE,E4
RO201350,Student_1350,CSE,E4
RO201351,Student_1351,CSE,E4
RO201352,Student_1352,CSE,E4
RO201353,Student_1353,CSE,E4
RO201354,Student_1354,CSE,E4
RO201355,Student_1355,CSE,E4
RO201356,Student_1356,CSE,E4
RO201357,Student_1357,CSE,E4
RO201358,Student_1358,CSE,E4
RO201359,Student_1359,CSE,E4
RO201360,Student_1360,ECE,E4
RO201361,Student_1361,ECE,E4
RO201362,Student_1362,ECE,E4
RO201363,Student_1363,ECE,E4
RO201364,Student_1364,ECE,E4
RO201365,Student_1365,ECE,E4
RO201366,Student_1366,ECE,E4
RO201367,Student_1367,ECE,E4
RO201368,Student_1368,ECE,E4
RO201369,Student_1369,ECE,E4
RO201370,Student_1370,ECE,E4
RO201371,Student_1371,ECE,E4
RO201372,Student_1372,ECE,E4
RO201373,Student_1373,ECE,E4
RO201374,Student_1374,ECE,E4
RO201375,Student_1375,ECE,E4
RO201376,Student_1376,ECE,E4
RO201377,Student_1377,ECE,E4
RO201378,Student_1378,ECE,E4
RO201379,Student_1379,ECE,E4
RO201380,Student_1380,ECE,E4
RO201381,Student_1381,ECE,E4
RO201382,Student_1382,ECE,E4
RO201383,Student_1383,ECE,E4
RO201384,Student_1384,ECE,E4
RO201385,Student_1385,ECE,E4
RO201386,Student_1386,ECE,E4
RO201387,Student_1387,ECE,E4
RO201388,Student_1388,ECE,E4
RO201389,Student_1389,ECE,E4
RO201390,Student_1390,ECE,E4
RO201391,Student_1391,ECE,E4
RO201392,Student_1392,ECE,E4
RO201393,Student_1393,ECE,E4
RO201394,Student_1394,ECE,E4
RO201395,Student_1395,ECE,E4
RO201396,Student_1396,ECE,E4
RO201397,Student_1397,ECE,E4
RO201398,Student_1398,ECE,E4
RO201399,Student_1399,ECE,E4
RO201400,Student_1400,ECE,E4
RO201401,Student_1401,ECE,E4
RO201402,Student_1402,ECE,E4
RO201403,Student_1403,ECE,E4
RO201404,Student_1404,ECE,E4
RO201405,Student_1405,ECE,E4
RO201406,Student_1406,ECE,E4
RO201407,Student_1407,ECE,E4
RO201408,Student_1408,ECE,E4
RO201409,Student_1409,ECE,E4
RO201410,Student_1410,ECE,E4
RO201411,Student_1411,ECE,E4
RO201412,Student_1412,ECE,E4
RO201413,Student_1413,ECE,E4
RO201414,Student_1414,ECE,E4
RO201415,Student_1415,ECE,E4
RO201416,Student_1416,ECE,E4
RO201417,Student_1417,ECE,E4
RO201418,Student_1418,ECE,E4
RO201419,Student_1419,ECE,E4
RO201420,Student_1420,ECE,E4
RO201421,Student_1421,ECE,E4
RO201422,Student_1422,ECE,E4
RO201423,Student_1423,ECE,E4
RO201424,Student_1424,ECE,E4
RO201425,Student_1425,ECE,E4
RO201426,Student_1426,ECE,E4
RO201427,Student_1427,ECE,E4
RO201428,Student_1428,ECE,E4
RO201429,Student_1429,ECE,E4
RO201430,Student_1430,ECE,E4
RO201431,Student_1431,ECE,E4
RO201432,Student_1432,ECE,E4
RO201433,Student_1433,ECE,E4
RO201434,Student_1434,ECE,E4
RO201435,Student_1435,ECE,E4
RO201436,Student_1436,ECE,E4
RO201437,Student_1437,ECE,E4
RO201438,Student_1438,ECE,E4
RO201439,Student_1439,ECE,E4
RO201440,Student_1440,ECE,E4
RO201441,Student_1441,ECE,E4
RO201442,Student_1442,ECE,E4
RO201443,Student_1443,ECE,E4
RO201444,Student_1444,ECE,E4
RO201445,Student_1445,ECE,E4
RO201446,Student_1446,ECE,E4
RO201447,Student_1447,ECE,E4
RO201448,Student_1448,ECE,E4
RO201449,Student_1449,ECE,E4
RO201450,Student_1450,ECE,E4
RO201451,Student_1451,ECE,E4
RO201452,Student_1452,ECE,E4
RO201453,Student_1453,ECE,E4
RO201454,Student_1454,ECE,E4
RO201455,Student_1455,ECE,E4
RO201456,Student_1456,ECE,E4
RO201457,Student_1457,ECE,E4
RO201458,Student_1458,ECE,E4
RO201459,Student_1459,ECE,E4
RO201460,Student_1460,ECE,E4
RO201461,Student_1461,ECE,E4
RO201462,Student_1462,ECE,E4
RO201463,Student_1463,ECE,E4
RO201464,Student_1464,ECE,E4
RO201465,Student_1465,ECE,E4
RO201466,Student_1466,ECE,E4
RO201467,Student_1467,ECE,E4
RO201468,Student_1468,ECE,E4
RO201469,Student_1469,ECE,E4
RO201470,Student_1470,ECE,E4
RO201471,Student_1471,ECE,E4
RO201472,Student_1472,ECE,E4
RO201473,Student_1473,ECE,E4
RO201474,Student_1474,ECE,E4
RO201475,Student_1475,ECE,E4
RO201476,Student_1476,ECE,E4
RO201477,Student_1477,ECE,E4
RO201478,Student_1478,ECE,E4
RO201479,Student_1479,ECE,E4
RO201480,Student_1480,ECE,E4
RO201481,Student_1481,ECE,E4
RO201482,Student_1482,ECE,E4
RO201483,Student_1483,ECE,E4
RO201484,Student_1484,ECE,E4
RO201485,Student_1485,ECE,E4
RO201486,Student_1486,ECE,E4
RO201487,Student_1487,ECE,E4
RO201488,Student_1488,ECE,E4
RO201489,Student_1489,ECE,E4
RO201490,Student_1490,ECE,E4
RO201491,Student_1491,ECE,E4
RO201492,Student_1492,ECE,E4
RO201493,Student_1493,ECE,E4
RO201494,Student_1494,ECE,E4
RO201495,Student_1495,ECE,E4
RO201496,Student_1496,ECE,E4
RO201497,Student_1497,ECE,E4
RO201498,Student_1498,ECE,E4
RO201499,Student_1499,ECE,E4
RO201500,Student_1500,ECE,E4
RO201501,Student_1501,ECE,E4
RO201502,Student_1502,ECE,E4
RO201503,Student_1503,ECE,E4
RO201504,Student_1504,ECE,E4
RO201505,Student_1505,ECE,E4
RO201506,Student_1506,ECE,E4
RO201507,Student_1507,ECE,E4
RO201508,Student_1508,ECE,E4
RO201509,Student_1509,ECE,E4
RO201510,Student_1510,ECE,E4
RO201511,Student_1511,ECE,E4
RO201512,Student_1512,ECE,E4
RO201513,Student_1513,ECE,E4
RO201514,Student_1514,ECE,E4
RO201515,Student_1515,ECE,E4
RO201516,Student_1516,ECE,E4
RO201517,Student_1517,ECE,E4
RO201518,Student_1518,ECE,E4
RO201519,Student_1519,ECE,E4
RO201520,Student_1520,ECE,E4
RO201521,Student_1521,ECE,E4
RO201522,Student_1522,ECE,E4
RO201523,Student_1523,ECE,E4
RO201524,Student_1524,ECE,E4
RO201525,Student_1525,ECE,E4
RO201526,Student_1526,ECE,E4
RO201527,Student_1527,ECE,E4
RO201528,Student_1528,ECE,E4
RO201529,Student_1529,ECE,E4
RO201530,Student_1530,ECE,E4
RO201531,Student_1531,ECE,E4
RO201532,Student_1532,ECE,E4
RO201533,Student_1533,ECE,E4
RO201534,Student_1534,ECE,E4
RO201535,Student_1535,ECE,E4
RO201536,Student_1536,ECE,E4
RO201537,Student_1537,ECE,E4
RO201538,Student_1538,ECE,E4
RO201539,Student_1539,ECE,E4
RO201540,Student_1540,ECE,E4
RO201541,Student_1541,ECE,E4
RO201542,Student_1542,ECE,E4
RO201543,Student_1543,ECE,E4
RO201544,Student_1544,ECE,E4
RO201545,Student_1545,ECE,E4
RO201546,Student_1546,ECE,E4
RO201547,Student_1547,ECE,E4
RO201548,Student_1548,ECE,E4
RO201549,Student_1549,ECE,E4
RO201550,Student_1550,ECE,E4
RO201551,Student_1551,ECE,E4
RO201552,Student_1552,ECE,E4
RO201553,Student_1553,ECE,E4
RO201554,Student_1554,ECE,E4
RO201555,Student_1555,ECE,E4
RO201556,Student_1556,ECE,E4
RO201557,Student_1557,ECE,E4
RO201558,Student_1558,ECE,E4
RO201559,Student_1559,ECE,E4
RO201560,Student_1560,ECE,E4
RO201561,Student_1561,ECE,E4
RO201562,Student_1562,ECE,E4
RO201563,Student_1563,ECE,E4
RO201564,Student_1564,ECE,E4
RO201565,Student_1565,ECE,E4
RO201566,Student_1566,ECE,E4
RO201567,Student_1567,ECE,E4
RO201568,Student_1568,ECE,E4
RO201569,Student_1569,ECE,E4
RO201570,Student_1570,ECE,E4
RO201571,Student_1571,ECE,E4
RO201572,Student_1572,ECE,E4
RO201573,Student_1573,ECE,E4
RO201574,Student_1574,ECE,E4
RO201575,Student_1575,ECE,E4
RO201576,Student_1576,ECE,E4
RO201577,Student_1577,ECE,E4
RO201578,Student_1578,ECE,E4
RO201579,Student_1579,ECE,E4
RO201580,Student_1580,ECE,E4
RO201581,Student_1581,ECE,E4
RO201582,Student_1582,ECE,E4
RO201583,Student_1583,ECE,E4
RO201584,Student_1584,ECE,E4
RO201585,Student_1585,ECE,E4
RO201586,Student_1586,ECE,E4
RO201587,Student_1587,ECE,E4
RO201588,Student_1588,ECE,E4
RO201589,Student_1589,ECE,E4
RO201590,Student_1590,ECE,E4
RO201591,Student_1591,ECE,E4
RO201592,Student_1592,ECE,E4
RO201593,Student_1593,ECE,E4
RO201594,Student_1594,ECE,E4
RO201595,Student_1595,ECE,E4
RO201596,Student_1596,ECE,E4
RO201597,Student_1597,ECE,E4
RO201598,Student_1598,ECE,E4
RO201599,Student_1599,ECE,E4
RO201600,Student_1600,ECE,E4
RO201601,Student_1601,ECE,E4
RO201602,Student_1602,ECE,E4
RO201603,Student_1603,ECE,E4
RO201604,Student_1604,ECE,E4
RO201605,Student_1605,ECE,E4
RO201606,Student_1606,ECE,E4
RO201607,Student_1607,ECE,E4
RO201608,Student_1608,ECE,E4
RO201609,Student_1609,ECE,E4
RO201610,Student_1610,ECE,E4
RO201611,Student_1611,ECE,E4
RO201612,Student_1612,ECE,E4
RO201613,Student_1613,ECE,E4
RO201614,Student_1614,ECE,E4
RO201615,Student_1615,ECE,E4
RO201616,Student_1616,ECE,E4
RO201617,Student_1617,ECE,E4
RO201618,Student_1618,ECE,E4
RO201619,Student_1619,ECE,E4
RO201620,Student_1620,ECE,E4
RO201621,Student_1621,ECE,E4
RO201622,Student_1622,ECE,E4
RO201623,Student_1623,ECE,E4
RO201624,Student_1624,ECE,E4
RO201625,Student_1625,ECE,E4
RO201626,Student_1626,ECE,E4
RO201627,Student_1627,ECE,E4
RO201628,Student_1628,ECE,E4
RO201629,Student_1629,ECE,E4
RO201630,Student_1630,ECE,E4
RO201631,Student_1631,ECE,E4
RO201632,Student_1632,ECE,E4
RO201633,Student_1633,ECE,E4
RO201634,Student_1634,ECE,E4
RO201635,Student_1635,ECE,E4
RO201636,Student_1636,ECE,E4
RO201637,Student_1637,ECE,E4
RO201638,Student_1638,ECE,E4
RO201639,Student_1639,ECE,E4
RO201640,Student_1640,ECE,E4
RO201641,Student_1641,ECE,E4
RO201642,Student_1642,ECE,E4
RO201643,Student_1643,ECE,E4
RO201644,Student_1644,ECE,E4
RO201645,Student_1645,ECE,E4
RO201646,Student_1646,ECE,E4
RO201647,Student_1647,ECE,E4
RO201648,Student_1648,ECE,E4
RO201649,Student_1649,ECE,E4
RO201650,Student_1650,ECE,E4
RO201651,Student_1651,ECE,E4
RO201652,Student_1652,ECE,E4
RO201653,Student_1653,ECE,E4
RO201654,Student_1654,ECE,E4
RO201655,Student_1655,ECE,E4
RO201656,Student_1656,ECE,E4
RO201657,Student_1657,ECE,E4
RO201658,Student_1658,ECE,E4
RO201659,Student_1659,ECE,E4
RO201660,Student_1660,MECH,E4
RO201661,Student_1661,MECH,E4
RO201662,Student_1662,MECH,E4
RO201663,Student_1663,MECH,E4
RO201664,Student_1664,MECH,E4
RO201665,Student_1665,MECH,E4
RO201666,Student_1666,MECH,E4
RO201667,Student_1667,MECH,E4
RO201668,Student_1668,MECH,E4
RO201669,Student_1669,MECH,E4
RO201670,Student_1670,MECH,E4
RO201671,Student_1671,MECH,E4
RO201672,Student_1672,MECH,E4
RO201673,Student_1673,MECH,E4
RO201674,Student_1674,MECH,E4
RO201675,Student_1675,MECH,E4
RO201676,Student_1676,MECH,E4
RO201677,Student_1677,MECH,E4
RO201678,Student_1678,MECH,E4
RO201679,Student_1679,MECH,E4
RO201680,Student_1680,MECH,E4
RO201681,Student_1681,MECH,E4
RO201682,Student_1682,MECH,E4
RO201683,Student_1683,MECH,E4
RO201684,Student_1684,MECH,E4
RO201685,Student_1685,MECH,E4
RO201686,Student_1686,MECH,E4
RO201687,Student_1687,MECH,E4
RO201688,Student_1688,MECH,E4
RO201689,Student_1689,MECH,E4
RO201690,Student_1690,MECH,E4
RO201691,Student_1691,MECH,E4
RO201692,Student_1692,MECH,E4
RO201693,Student_1693,MECH,E4
RO201694,Student_1694,MECH,E4
RO201695,Student_1695,MECH,E4
RO201696,Student_1696,MECH,E4
RO201697,Student_1697,MECH,E4
RO201698,Student_1698,MECH,E4
RO201699,Student_1699,MECH,E4
RO201700,Student_1700,MECH,E4
RO201701,Student_1701,MECH,E4
RO201702,Student_1702,MECH,E4
RO201703,Student_1703,MECH,E4
RO201704,Student_1704,MECH,E4
RO201705,Student_1705,MECH,E4
RO201706,Student_1706,MECH,E4
RO201707,Student_1707,MECH,E4
RO201708,Student_1708,MECH,E4
RO201709,Student_1709,MECH,E4
RO201710,Student_1710,MECH,E4
RO201711,Student_1711,MECH,E4
RO201712,Student_1712,MECH,E4
RO201713,Student_1713,MECH,E4
RO201714,Student_1714,MECH,E4
RO201715,Student_1715,MECH,E4
RO201716,Student_1716,MECH,E4
RO201717,Student_1717,MECH,E4
RO201718,Student_1718,MECH,E4
RO201719,Student_1719,MECH,E4
RO201720,Student_1720,MECH,E4
RO201721,Student_1721,MECH,E4
RO201722,Student_1722,MECH,E4
RO201723,Student_1723,MECH,E4
RO201724,Student_1724,MECH,E4
RO201725,Student_1725,MECH,E4
RO201726,Student_1726,MECH,E4
RO201727,Student_1727,MECH,E4
RO201728,Student_1728,MECH,E4
RO201729,Student_1729,MECH,E4
RO201730,Student_1730,MECH,E4
RO201731,Student_1731,MECH,E4
RO201732,Student_1732,MECH,E4
RO201733,Student_1733,MECH,E4
RO201734,Student_1734,MECH,E4
RO201735,Student_1735,MECH,E4
RO201736,Student_1736,MECH,E4
RO201737,Student_1737,MECH,E4
RO201738,Student_1738,MECH,E4
RO201739,Student_1739,MECH,E4
RO201740,Student_1740,MECH,E4
RO201741,Student_1741,MECH,E4
RO201742,Student_1742,MECH,E4
RO201743,Student_1743,MECH,E4
RO201744,Student_1744,MECH,E4
RO201745,Student_1745,MECH,E4
RO201746,Student_1746,MECH,E4
RO201747,Student_1747,MECH,E4
RO201748,Student_1748,MECH,E4
RO201749,Student_1749,MECH,E4
RO201750,Student_1750,MECH,E4
RO201751,Student_1751,MECH,E4
RO201752,Student_1752,MECH,E4
RO201753,Student_1753,MECH,E4
RO201754,Student_1754,MECH,E4
RO201755,Student_1755,MECH,E4
RO201756,Student_1756,MECH,E4
RO201757,Student_1757,MECH,E4
RO201758,Student_1758,MECH,E4
RO201759,Student_1759,MECH,E4
RO201760,Student_1760,MECH,E4
RO201761,Student_1761,MECH,E4
RO201762,Student_1762,MECH,E4
RO201763,Student_1763,MECH,E4
RO201764,Student_1764,MECH,E4
RO201765,Student_1765,MECH,E4
RO201766,Student_1766,MECH,E4
RO201767,Student_1767,MECH,E4
RO201768,Student_1768,MECH,E4
RO201769,Student_1769,MECH,E4
RO201770,Student_1770,MECH,E4
RO201771,Student_1771,MECH,E4
RO201772,Student_1772,MECH,E4
RO201773,Student_1773,MECH,E4
RO201774,Student_1774,MECH,E4
RO201775,Student_1775,MECH,E4
RO201776,Student_1776,MECH,E4
RO201777,Student_1777,MECH,E4
RO201778,Student_1778,MECH,E4
RO201779,Student_1779,MECH,E4
RO201780,Student_1780,MECH,E4
RO201781,Student_1781,MECH,E4
RO201782,Student_1782,MECH,E4
RO201783,Student_1783,MECH,E4
RO201784,Student_1784,MECH,E4
RO201785,Student_1785,MECH,E4
RO201786,Student_1786,MECH,E4
RO201787,Student_1787,MECH,E4
RO201788,Student_1788,MECH,E4
RO201789,Student_1789,MECH,E4
RO201790,Student_1790,MECH,E4
RO201791,Student_1791,MECH,E4
RO201792,Student_1792,MECH,E4
RO201793,Student_1793,MECH,E4
RO201794,Student_1794,MECH,E4
RO201795,Student_1795,MECH,E4
RO201796,Student_1796,MECH,E4
RO201797,Student_1797,MECH,E4
RO201798,Student_1798,MECH,E4
RO201799,Student_1799,MECH,E4
RO201800,Student_1800,MECH,E4
RO201801,Student_1801,MECH,E4
RO201802,Student_1802,MECH,E4
RO201803,Student_1803,MECH,E4
RO201804,Student_1804,MECH,E4
RO201805,Student_1805,MECH,E4
RO201806,Student_1806,MECH,E4
RO201807,Student_1807,MECH,E4
RO201808,Student_1808,MECH,E4
RO201809,Student_1809,MECH,E4
RO201810,Student_1810,MECH,E4
RO201811,Student_1811,MECH,E4
RO201812,Student_1812,MECH,E4
RO201813,Student_1813,MECH,E4
RO201814,Student_1814,MECH,E4
RO201815,Student_1815,MECH,E4
RO201816,Student_1816,MECH,E4
RO201817,Student_1817,MECH,E4
RO201818,Student_1818,MECH,E4
RO201819,Student_1819,MECH,E4
RO201820,Student_1820,MECH,E4
RO201821,Student_1821,MECH,E4
RO201822,Student_1822,MECH,E4
RO201823,Student_1823,MECH,E4
RO201824,Student_1824,MECH,E4
RO201825,Student_1825,MECH,E4
RO201826,Student_1826,MECH,E4
RO201827,Student_1827,MECH,E4
RO201828,Student_1828,MECH,E4
RO201829,Student_1829,MECH,E4
RO201830,Student_1830,MECH,E4
RO201831,Student_1831,MECH,E4
RO201832,Student_1832,MECH,E4
RO201833,Student_1833,MECH,E4
RO201834,Student_1834,MECH,E4
RO201835,Student_1835,MECH,E4
